Sample_ID,Collect_Site,Frog_ID,Sample_Status,Extract_Plate_ID,Extract_Date,Extract_Lab,Extract_Tech,Extract_Loc,Extract_Well_Pos,Extract_Neg_Cont,Extract_BdPosCont,QPCR_Plate_ID,QPCR_Date,QPCR_File_Name,QPCR_Lab,QPCR_Tech,QPCR_Well_Pos,QPCR_Diluted,QPCR_NegCont,Sample_Quality,Sample_IPC,Sample_Rerun,Sample_Bd,Sample_Bd_CT,Sample_Bd_qty,Sample_Bd_swab_qty,Sample_Bsal,Sample_Bsal_CT,Sample_Bsal_qty,Sample_Bsal_swab_qty,Notes
190724-20-VT04-NOVI,VT,190724-20,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_9_4,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,A1,no,negative,pass,Pass,no,positive,38.346,2.244,89.74341393,negative,,,,Bsal Efficiency 112.007
190814-16-VT04-NOVI,VT,190814-16,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_14_2,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,C4,no,negative,pass,Pass,no,positive,35.401,19.743,789.7234344,negative,,,,Bsal Efficiency 112.007
190814-18-VT04-NOVI,VT,190814-18,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_10_5,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,H1,no,negative,pass,Pass,no,positive,35.788,14.829,593.1597519,negative,,,,Bsal Efficiency 112.007
190814-19-VT04-NOVI,VT,190814-19,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_11_8,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,H2,no,negative,pass,Pass,no,positive,33.557,77.016,3080.65033,negative,,,,Bsal Efficiency 112.007
190920-03-TN01-NOVI,VT,190920-03,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_18_4,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,H5,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
190920-04-TN01-NOVI,VT,190920-04,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_18_3,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,G5,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191014-01-TN01-NOVI,VT,191014-01,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_17_7,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,E5,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191014-02-TN01-NOVI,VT,191014-02,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_18_6,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,A6,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191022-04-VT04-NOVI,VT,191022-04,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_11_5,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,F2,no,negative,pass,Pass,no,positive,33.913,59.226,2369.025421,negative,,,,Bsal Efficiency 112.007
191022-05-VT04-NOVI,VT,191022-05,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_12_5,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,C3,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191022-10-VT04-NOVI,VT,191022-10,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_13_5,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,H3,no,negative,pass,Pass,no,positive,33.173,102.273,4090.913696,negative,,,,Bsal Efficiency 112.007
191022-14-VT04-NOVI,VT,191022-14,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_12_8,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,D3,no,negative,pass,Pass,no,positive,35.833,14.351,574.0219498,negative,,,,Bsal Efficiency 112.007
191022-16-VT04-NOVI,VT,191022-16,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_14_3,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,D4,no,negative,pass,Pass,no,positive,35.666,16.231,649.2541504,negative,,,,Bsal Efficiency 112.007
191022-17-VT04-NOVI,VT,191022-17,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_10_6,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,A2,no,negative,pass,Pass,no,positive,34.759,31.713,1268.526764,negative,,,,Bsal Efficiency 112.007
191023-01-VT02-NOVI,VT,191023-01,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_13_6,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,A4,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191023-03-VT02-NOVI,VT,191023-03,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_9_6,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,B1,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191023-06-VT02-NOVI,VT,191023-06,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_14_4,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,E4,no,negative,pass,Pass,no,positive,38.793,1.613,64.51189518,negative,,,,Bsal Efficiency 112.007
191023-08-VT02-NOVI,VT,191023-08,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_10_7,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,B2,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191023-10-VT02-NOVI,VT,191023-10,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_11_7,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,G2,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191023-19-VT02-NOVI,VT,191023-19,Complete,2019 SERDP Field Newt-VT TN,12/1/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_9_7,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,C1,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191029-01-TN01-NOVI,VT,191029-01,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_19_7,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,E6,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191029-03-TN01-NOVI,VT,191029-03,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_19_5,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,D6,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191104-02-TN01-NOVI,VT,191104-02,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_15_6,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,A5,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
191104-03-TN01-NOVI,VT,191104-03,Complete,2019 SERDP Field Newt-VT TN,12/29/20,Woodhams,Brandon LaBumbard,Umass Boston,SERDP2019FieldNOVI_15_1,Negative,NA,SERDP_2019_Newt_DNA_VT_2_6242021,6/24/21,SERDP_2019_Newt_DNA_VT_2_6242021,RzLab,MBK,H4,no,negative,pass,Pass,no,negative,,,,negative,,,,Bsal Efficiency 112.007
NEG EXTRACT CONTROL,NA,NEG EXTRA,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,D3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,D1,no,negative,pass,pass,no,positive,33.5320816,45.75414276,1830.16571,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
POS EXTRACT CONTROL,NA,POS EXTRA,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H12,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,H10,no,negative,pass,pass,no,positive,35.40787888,13.03255463,521.3021851,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-06-TN05-LISP,TN,190405-06,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,A10,no,negative,pass,pass,no,positive,30.33234978,366.7416992,14669.66797,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-07-TN05-LISP,TN,190405-07,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,B10,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-08-TN05-LISP,TN,190405-08,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,C10,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-09-TN05-LISP,TN,190405-09,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,D1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,D10,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-13-TN05-ANAM,TN,190405-13,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,E1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,E10,no,negative,pass,pass,no,positive,35.61649704,8.870911598,354.8364639,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-16-TN05-ANAM,TN,190405-16,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,F1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,F10,no,negative,pass,pass,no,positive,30.15742493,414.8287659,16593.15063,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-17-TN05-ANAM,TN,190405-17,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,G1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,G10,no,negative,pass,pass,no,positive,28.19470215,1652.932495,66117.2998,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-21-TN05-LICL,TN,190405-21,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H1,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,H10,no,negative,pass,pass,no,positive,36.97968292,3.396073341,135.8429337,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-22-TN05-PSFE,TN,190405-22,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,A11,no,negative,pass,pass,no,positive,27.43321419,2826.117188,113044.6875,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-23-TN05-PSFE,TN,190405-23,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,B11,no,negative,pass,pass,no,positive,33.51754379,38.90690613,1556.276245,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-24-TN05-PSFE,TN,190405-24,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,C11,no,negative,pass,pass,no,positive,29.93498421,485.1904907,19407.61963,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-25-TN05-PSFE,TN,190405-25,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,D2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,D11,no,negative,pass,pass,no,positive,31.92613983,119.3516769,4774.067078,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-28-TN05-PSCR,TN,190405-28,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,E2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,E11,no,negative,pass,pass,no,positive,30.63858032,295.5874634,11823.49854,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-29-TN05-PSCR,TN,190405-29,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,F2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,F11,no,negative,pass,pass,no,positive,31.11545563,211.2576447,8450.305786,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-32-TN05-PSCR,TN,190405-32,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,G2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,G11,no,negative,pass,pass,no,positive,31.8906498,122.372757,4894.910278,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-33-TN05-PSCR,TN,190405-33,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H2,negative,positive,SERDP_137_092019,2019_09_20,SERDP_137_092019,RZlab,CLN,H11,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-34-TN05-AMMA,TN,190405-34,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,A1,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-35-TN05-AMMA,TN,190405-35,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,B1,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190405-36-TN05-AMOP,TN,190405-36,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,C1,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-01-TN03-LISP,TN,190409-01,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,E3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,E1,no,negative,pass,pass,no,positive,26.87664032,3940.447266,157617.8906,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-02-TN03-LISP,TN,190409-02,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,F3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,F1,no,negative,pass,pass,no,positive,32.45862579,93.87393951,3754.957581,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-03-TN03-LISP,TN,190409-03,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,G3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,G1,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-06-TN03-SCHO,TN,190409-06,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H3,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,H1,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-07-TN03-SCHO,TN,190409-07,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,A2,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-09-TN03-SCHO,TN,190409-09,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,B2,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-11-TN03-SCHO,TN,190409-11,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,C2,no,negative,pass,pass,no,negative,,,,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-13-TN03-SCHO,TN,190409-13,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,D4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,D2,no,negative,pass,pass,no,positive,31.99391747,128.1333466,5125.333862,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-15-TN03-ANAM,TN,190409-15,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,E4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,E2,no,negative,pass,pass,no,positive,29.02172279,937.2341919,37489.36768,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-16-TN03-ANAM,TN,190409-16,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,F4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,F2,no,negative,pass,pass,no,positive,33.36928177,51.02295303,2040.918121,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-17-TN03-ANAM,TN,190409-17,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,G4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,G2,no,negative,pass,pass,no,positive,27.70726585,2259.620361,90384.81445,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-18-TN03-ANAM,TN,190409-18,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H4,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,H2,no,negative,pass,pass,no,positive,25.93559647,7398.785645,295951.4258,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-19-TN03-PSCR,TN,190409-19,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,A3,no,negative,pass,pass,no,positive,35.32445908,13.78111744,551.2446976,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-20-TN03-PSCR,TN,190409-20,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,B3,no,negative,pass,pass,no,positive,24.54695892,18746.33203,749853.2813,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-21-TN03-PSCR,TN,190409-21,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,C3,no,negative,pass,pass,no,positive,27.32443428,2919.754639,116790.1855,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-22-TN03-PSCR,TN,190409-22,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,D5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,D3,no,negative,pass,pass,no,positive,38.9859848,1.187601566,47.50406265,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-23-TN03-PSCR,TN,190409-23,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,E5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,E3,no,negative,pass,pass,no,positive,36.9843483,4.535866737,181.4346695,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-24-TN03-LICL,TN,190409-24,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,F5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,F3,no,negative,pass,pass,no,positive,31.98888397,128.5658722,5142.634888,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-25-TN03-LICL,TN,190409-25,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,G5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,G3,no,negative,pass,pass,no,positive,28.16786957,1660.014038,66400.56152,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-26-TN03-LICL,TN,190409-26,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,H5,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,H3,no,negative,pass,pass,no,positive,31.04637909,241.6381226,9665.524902,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-27-TN03-LICA,TN,190409-27,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,A6,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,A4,no,negative,pass,pass,no,positive,33.69017029,41.15902328,1646.360931,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-28-TN03-LICA,TN,190409-28,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,B6,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,B4,no,negative,pass,pass,no,positive,26.60790062,4717.19043,188687.6172,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
190409-29-TN03-LICA,TN,190409-29,Complete,116_CLN,2019_09_06,RZlab,CLN,Pitt -80,C6,negative,positive,SERDP_138_092019,2019_09_20,SERDP_138_092019,RZlab,CLN,C4,no,negative,pass,pass,no,positive,31.35280037,196.8209686,7872.838745,negative,,,,Caps not on during extraction plate 116 during vortexing/spinning/incubting for both incubation rounds
